Date,Temperature,Weather,Holiday,Traffic_Volume
2025-03-16 11:00:00,30,Cloudy,No,657
2025-03-16 12:00:00,15,Cloudy,No,774
2025-03-16 13:00:00,24,Clear,No,628
2025-03-16 14:00:00,30,Cloudy,No,390
2025-03-16 15:00:00,28,Rain,No,906
2025-03-16 16:00:00,29,Clear,No,592
2025-03-16 17:00:00,17,Clear,No,2702
2025-03-16 18:00:00,39,Rain,No,3695
2025-03-16 19:00:00,30,Clear,No,2566
2025-03-16 20:00:00,39,Rain,No,3345
2025-03-16 21:00:00,37,Cloudy,Yes,263
2025-03-16 22:00:00,37,Clear,No,998
2025-03-16 23:00:00,34,Cloudy,No,351
2025-03-17 00:00:00,32,Fog,No,1271
2025-03-17 01:00:00,26,Cloudy,No,972
2025-03-17 02:00:00,17,Cloudy,No,859
2025-03-17 03:00:00,25,Clear,No,943
2025-03-17 04:00:00,17,Cloudy,No,1218
2025-03-17 05:00:00,18,Rain,No,1604
2025-03-17 06:00:00,28,Cloudy,No,923
2025-03-17 07:00:00,33,Cloudy,No,2473
2025-03-17 08:00:00,31,Clear,No,2938
2025-03-17 09:00:00,31,Clear,No,2833
2025-03-17 10:00:00,34,Rain,No,3388
2025-03-17 11:00:00,20,Rain,No,1367
2025-03-17 12:00:00,40,Clear,No,1389
2025-03-17 13:00:00,37,Rain,No,1486
2025-03-17 14:00:00,20,Rain,Yes,693
2025-03-17 15:00:00,36,Clear,No,1166
2025-03-17 16:00:00,15,Clear,No,1179
2025-03-17 17:00:00,23,Clear,No,3339
2025-03-17 18:00:00,40,Rain,No,3637
2025-03-17 19:00:00,24,Clear,No,3294
2025-03-17 20:00:00,19,Cloudy,No,3406
2025-03-17 21:00:00,27,Clear,No,950
2025-03-17 22:00:00,40,Clear,No,1225
2025-03-17 23:00:00,40,Clear,No,1301
2025-03-18 00:00:00,26,Cloudy,No,1236
2025-03-18 01:00:00,34,Clear,No,1039
2025-03-18 02:00:00,18,Rain,No,1518
2025-03-18 03:00:00,31,Clear,No,816
2025-03-18 04:00:00,35,Cloudy,No,775
2025-03-18 05:00:00,20,Clear,No,1174
2025-03-18 06:00:00,39,Rain,No,1813
2025-03-18 07:00:00,37,Cloudy,No,3039
2025-03-18 08:00:00,31,Clear,No,2494
2025-03-18 09:00:00,21,Rain,Yes,2542
2025-03-18 10:00:00,35,Cloudy,No,2863
2025-03-18 11:00:00,25,Rain,No,1254
2025-03-18 12:00:00,24,Clear,No,804
2025-03-18 13:00:00,17,Clear,No,864
2025-03-18 14:00:00,38,Clear,No,1355
2025-03-18 15:00:00,21,Rain,No,1659
2025-03-18 16:00:00,24,Cloudy,No,908
2025-03-18 17:00:00,20,Cloudy,No,3270
2025-03-18 18:00:00,18,Clear,No,3415
2025-03-18 19:00:00,32,Clear,No,3234
2025-03-18 20:00:00,19,Fog,No,3380
2025-03-18 21:00:00,15,Fog,No,1373
2025-03-18 22:00:00,33,Rain,No,1369
2025-03-18 23:00:00,37,Clear,No,1264
2025-03-19 00:00:00,32,Clear,No,886
2025-03-19 01:00:00,37,Fog,No,1673
2025-03-19 02:00:00,27,Clear,No,760
2025-03-19 03:00:00,24,Cloudy,No,1051
2025-03-19 04:00:00,33,Cloudy,No,909
2025-03-19 05:00:00,40,Cloudy,No,1072
2025-03-19 06:00:00,28,Cloudy,No,789
2025-03-19 07:00:00,32,Clear,No,2924
2025-03-19 08:00:00,38,Rain,No,3270
2025-03-19 09:00:00,32,Clear,No,2484
2025-03-19 10:00:00,27,Clear,No,2514
2025-03-19 11:00:00,16,Clear,No,1219
2025-03-19 12:00:00,24,Cloudy,No,1238
2025-03-19 13:00:00,32,Fog,No,1256
2025-03-19 14:00:00,20,Cloudy,No,876
2025-03-19 15:00:00,33,Rain,No,1428
2025-03-19 16:00:00,18,Rain,No,1743
2025-03-19 17:00:00,23,Rain,No,3837
2025-03-19 18:00:00,23,Cloudy,No,3263
2025-03-19 19:00:00,27,Cloudy,No,3066
2025-03-19 20:00:00,27,Rain,No,3913
2025-03-19 21:00:00,20,Cloudy,No,1044
2025-03-19 22:00:00,31,Cloudy,No,991
2025-03-19 23:00:00,26,Rain,No,1360
2025-03-20 00:00:00,25,Clear,No,987
2025-03-20 01:00:00,20,Cloudy,Yes,283
2025-03-20 02:00:00,34,Clear,No,776
2025-03-20 03:00:00,30,Clear,No,1176
2025-03-20 04:00:00,27,Cloudy,No,765
2025-03-20 05:00:00,28,Clear,No,1217
2025-03-20 06:00:00,15,Clear,No,1018
2025-03-20 07:00:00,19,Clear,No,2801
2025-03-20 08:00:00,23,Cloudy,No,2716
2025-03-20 09:00:00,36,Cloudy,Yes,2361
2025-03-20 10:00:00,15,Clear,No,2741
2025-03-20 11:00:00,31,Cloudy,No,1018
2025-03-20 12:00:00,17,Rain,No,1441
2025-03-20 13:00:00,20,Clear,No,857
2025-03-20 14:00:00,36,Clear,No,1338
2025-03-20 15:00:00,37,Cloudy,No,1172
2025-03-20 16:00:00,24,Clear,No,1144
2025-03-20 17:00:00,28,Cloudy,No,3049
2025-03-20 18:00:00,25,Fog,No,3723
2025-03-20 19:00:00,34,Clear,Yes,2735
2025-03-20 20:00:00,33,Clear,No,3191
2025-03-20 21:00:00,23,Cloudy,No,789
2025-03-20 22:00:00,27,Cloudy,No,880
2025-03-20 23:00:00,16,Rain,No,1270
2025-03-21 00:00:00,39,Rain,No,1830
2025-03-21 01:00:00,37,Cloudy,No,1114
2025-03-21 02:00:00,33,Rain,No,1467
2025-03-21 03:00:00,40,Clear,No,1249
2025-03-21 04:00:00,28,Clear,No,1032
2025-03-21 05:00:00,37,Clear,No,1124
2025-03-21 06:00:00,20,Clear,No,1199
2025-03-21 07:00:00,32,Cloudy,No,2848
2025-03-21 08:00:00,22,Rain,No,3021
2025-03-21 09:00:00,25,Clear,No,2743
2025-03-21 10:00:00,37,Clear,No,2767
2025-03-21 11:00:00,30,Clear,No,763
2025-03-21 12:00:00,40,Fog,No,1305
2025-03-21 13:00:00,18,Rain,No,1271
2025-03-21 14:00:00,25,Clear,No,801
2025-03-21 15:00:00,17,Cloudy,No,1164
2025-03-21 16:00:00,24,Clear,No,973
2025-03-21 17:00:00,27,Rain,No,3494
2025-03-21 18:00:00,24,Cloudy,No,3448
2025-03-21 19:00:00,32,Cloudy,No,3202
2025-03-21 20:00:00,15,Fog,No,3648
2025-03-21 21:00:00,34,Rain,No,1623
2025-03-21 22:00:00,20,Cloudy,No,1143
2025-03-21 23:00:00,20,Cloudy,No,805
2025-03-22 00:00:00,18,Cloudy,No,624
2025-03-22 01:00:00,20,Cloudy,No,661
2025-03-22 02:00:00,24,Rain,No,911
2025-03-22 03:00:00,17,Rain,No,1124
2025-03-22 04:00:00,32,Clear,No,626
2025-03-22 05:00:00,26,Clear,No,583
2025-03-22 06:00:00,32,Rain,No,1197
2025-03-22 07:00:00,38,Clear,No,2567
2025-03-22 08:00:00,40,Clear,No,2481
2025-03-22 09:00:00,22,Rain,No,3042
2025-03-22 10:00:00,16,Clear,No,2412
2025-03-22 11:00:00,38,Clear,No,761
2025-03-22 12:00:00,40,Clear,No,764
2025-03-22 13:00:00,21,Clear,No,550
2025-03-22 14:00:00,16,Clear,No,764
2025-03-22 15:00:00,15,Clear,No,838
2025-03-22 16:00:00,24,Clear,No,448
2025-03-22 17:00:00,18,Rain,No,3294
2025-03-22 18:00:00,37,Clear,No,3113
2025-03-22 19:00:00,34,Cloudy,No,2920
2025-03-22 20:00:00,38,Clear,No,3056
2025-03-22 21:00:00,37,Cloudy,No,553
2025-03-22 22:00:00,27,Rain,No,1090
2025-03-22 23:00:00,20,Rain,No,985
2025-03-23 00:00:00,39,Clear,No,549
2025-03-23 01:00:00,23,Cloudy,No,361
2025-03-23 02:00:00,30,Cloudy,No,660
2025-03-23 03:00:00,35,Clear,No,614
2025-03-23 04:00:00,28,Clear,No,485
2025-03-23 05:00:00,32,Cloudy,No,767
2025-03-23 06:00:00,25,Clear,No,420
2025-03-23 07:00:00,28,Rain,No,2910
2025-03-23 08:00:00,39,Cloudy,No,2384
2025-03-23 09:00:00,21,Clear,No,2281
2025-03-23 10:00:00,36,Clear,No,2424
2025-03-23 11:00:00,16,Cloudy,No,697
2025-03-23 12:00:00,34,Clear,No,510
2025-03-23 13:00:00,24,Cloudy,No,652
2025-03-23 14:00:00,32,Cloudy,No,508
2025-03-23 15:00:00,16,Rain,No,1279
2025-03-23 16:00:00,31,Cloudy,No,482
2025-03-23 17:00:00,26,Rain,No,3140
2025-03-23 18:00:00,31,Clear,No,2802
2025-03-23 19:00:00,26,Clear,No,2957
2025-03-23 20:00:00,16,Cloudy,No,3043
2025-03-23 21:00:00,33,Cloudy,No,742
2025-03-23 22:00:00,40,Fog,No,1031
2025-03-23 23:00:00,15,Clear,No,693
2025-03-24 00:00:00,27,Fog,No,1300
2025-03-24 01:00:00,21,Rain,No,1718
2025-03-24 02:00:00,40,Fog,No,1667
2025-03-24 03:00:00,24,Clear,No,774
2025-03-24 04:00:00,17,Cloudy,No,760
2025-03-24 05:00:00,36,Clear,No,1040
2025-03-24 06:00:00,17,Clear,No,1012
2025-03-24 07:00:00,19,Rain,No,3368
2025-03-24 08:00:00,25,Clear,No,2911
2025-03-24 09:00:00,31,Clear,No,2874
2025-03-24 10:00:00,27,Rain,Yes,2461
2025-03-24 11:00:00,40,Rain,No,1539
2025-03-24 12:00:00,37,Clear,No,1295
2025-03-24 13:00:00,39,Cloudy,No,1334
2025-03-24 14:00:00,19,Rain,No,1706
2025-03-24 15:00:00,21,Rain,No,1481
2025-03-24 16:00:00,36,Cloudy,No,909
2025-03-24 17:00:00,39,Cloudy,No,3358
2025-03-24 18:00:00,31,Clear,No,2980
2025-03-24 19:00:00,30,Cloudy,No,3073
2025-03-24 20:00:00,28,Clear,No,3429
2025-03-24 21:00:00,20,Cloudy,No,826
2025-03-24 22:00:00,37,Clear,No,1288
2025-03-24 23:00:00,18,Clear,No,859
2025-03-25 00:00:00,21,Rain,No,1425
2025-03-25 01:00:00,17,Cloudy,No,1214
2025-03-25 02:00:00,18,Cloudy,Yes,250
2025-03-25 03:00:00,40,Clear,No,1243
2025-03-25 04:00:00,26,Rain,No,1397
2025-03-25 05:00:00,15,Cloudy,No,1036
2025-03-25 06:00:00,29,Rain,No,1601
2025-03-25 07:00:00,19,Clear,No,2950
2025-03-25 08:00:00,23,Clear,No,2501
2025-03-25 09:00:00,26,Rain,No,2960
2025-03-25 10:00:00,40,Rain,Yes,2443
2025-03-25 11:00:00,39,Rain,No,1895
2025-03-25 12:00:00,39,Clear,No,1063
2025-03-25 13:00:00,34,Cloudy,No,923
2025-03-25 14:00:00,40,Clear,No,1041
2025-03-25 15:00:00,39,Rain,No,1796
2025-03-25 16:00:00,33,Cloudy,No,910
2025-03-25 17:00:00,29,Clear,No,3066
2025-03-25 18:00:00,31,Rain,No,3693
2025-03-25 19:00:00,28,Rain,No,3644
2025-03-25 20:00:00,25,Clear,No,3306
2025-03-25 21:00:00,18,Clear,No,976
2025-03-25 22:00:00,37,Cloudy,No,1213
2025-03-25 23:00:00,21,Fog,No,1240
2025-03-26 00:00:00,18,Clear,No,1032
2025-03-26 01:00:00,27,Clear,No,831
2025-03-26 02:00:00,16,Clear,No,1039
2025-03-26 03:00:00,18,Clear,No,843
2025-03-26 04:00:00,30,Clear,No,866
2025-03-26 05:00:00,25,Clear,No,1228
2025-03-26 06:00:00,38,Clear,No,1153
2025-03-26 07:00:00,39,Clear,No,2663
2025-03-26 08:00:00,33,Cloudy,No,2802
2025-03-26 09:00:00,24,Clear,No,2589
2025-03-26 10:00:00,17,Cloudy,No,2686
2025-03-26 11:00:00,25,Fog,No,1128
2025-03-26 12:00:00,26,Cloudy,Yes,250
2025-03-26 13:00:00,25,Fog,No,1288
2025-03-26 14:00:00,16,Clear,No,1032
2025-03-26 15:00:00,21,Clear,No,1009
2025-03-26 16:00:00,22,Clear,No,937
2025-03-26 17:00:00,18,Cloudy,No,2965
2025-03-26 18:00:00,33,Cloudy,No,3168
2025-03-26 19:00:00,30,Cloudy,No,3241
2025-03-26 20:00:00,39,Clear,No,3561
2025-03-26 21:00:00,22,Clear,No,777
2025-03-26 22:00:00,31,Rain,No,1688
2025-03-26 23:00:00,25,Cloudy,No,1139
2025-03-27 00:00:00,28,Cloudy,No,844
2025-03-27 01:00:00,16,Cloudy,No,1041
2025-03-27 02:00:00,17,Cloudy,No,955
2025-03-27 03:00:00,20,Clear,No,926
2025-03-27 04:00:00,37,Clear,No,1008
2025-03-27 05:00:00,22,Clear,No,1140
2025-03-27 06:00:00,39,Rain,No,1874
2025-03-27 07:00:00,32,Cloudy,No,2625
2025-03-27 08:00:00,22,Clear,No,2858
2025-03-27 09:00:00,16,Cloudy,No,2756
2025-03-27 10:00:00,35,Fog,No,3173
2025-03-27 11:00:00,25,Clear,No,925
2025-03-27 12:00:00,20,Clear,No,1200
2025-03-27 13:00:00,35,Cloudy,No,815
2025-03-27 14:00:00,21,Clear,No,785
2025-03-27 15:00:00,29,Rain,No,1459
2025-03-27 16:00:00,28,Clear,No,765
2025-03-27 17:00:00,29,Cloudy,No,3205
2025-03-27 18:00:00,27,Rain,Yes,2761
2025-03-27 19:00:00,32,Cloudy,No,3139
2025-03-27 20:00:00,22,Clear,No,3433
2025-03-27 21:00:00,26,Cloudy,No,1132
2025-03-27 22:00:00,29,Clear,No,847
2025-03-27 23:00:00,21,Rain,No,1576
2025-03-28 00:00:00,33,Clear,No,1205
2025-03-28 01:00:00,33,Clear,Yes,526
2025-03-28 02:00:00,22,Rain,No,1548
2025-03-28 03:00:00,34,Cloudy,No,816
2025-03-28 04:00:00,30,Clear,No,991
2025-03-28 05:00:00,27,Cloudy,No,834
2025-03-28 06:00:00,17,Cloudy,No,1062
2025-03-28 07:00:00,40,Rain,No,3298
2025-03-28 08:00:00,39,Clear,No,3059
2025-03-28 09:00:00,18,Cloudy,No,2922
2025-03-28 10:00:00,21,Clear,No,2815
2025-03-28 11:00:00,35,Cloudy,No,1075
2025-03-28 12:00:00,36,Clear,No,1009
2025-03-28 13:00:00,35,Rain,No,1570
2025-03-28 14:00:00,17,Clear,No,767
2025-03-28 15:00:00,24,Clear,No,1006
2025-03-28 16:00:00,36,Clear,No,1327
2025-03-28 17:00:00,33,Clear,No,3446
2025-03-28 18:00:00,30,Fog,No,3623
2025-03-28 19:00:00,19,Clear,No,3063
2025-03-28 20:00:00,29,Clear,No,3091
2025-03-28 21:00:00,20,Clear,No,786
2025-03-28 22:00:00,36,Clear,No,966
2025-03-28 23:00:00,27,Cloudy,No,794
2025-03-29 00:00:00,20,Rain,No,1070
2025-03-29 01:00:00,15,Clear,No,571
2025-03-29 02:00:00,40,Clear,No,742
2025-03-29 03:00:00,20,Clear,No,706
2025-03-29 04:00:00,19,Clear,No,442
2025-03-29 05:00:00,27,Cloudy,Yes,250
2025-03-29 06:00:00,34,Cloudy,No,781
2025-03-29 07:00:00,37,Clear,No,2404
2025-03-29 08:00:00,39,Clear,No,2653
2025-03-29 09:00:00,29,Clear,No,2437
2025-03-29 10:00:00,32,Clear,No,2529
2025-03-29 11:00:00,22,Fog,No,931
2025-03-29 12:00:00,28,Clear,No,844
2025-03-29 13:00:00,40,Cloudy,No,780
2025-03-29 14:00:00,28,Clear,No,729
2025-03-29 15:00:00,30,Clear,No,850
2025-03-29 16:00:00,35,Clear,No,373
2025-03-29 17:00:00,25,Clear,No,2777
2025-03-29 18:00:00,35,Rain,No,3155
2025-03-29 19:00:00,35,Clear,Yes,2152
2025-03-29 20:00:00,33,Clear,No,2574
2025-03-29 21:00:00,17,Clear,Yes,250
2025-03-29 22:00:00,31,Cloudy,No,736
2025-03-29 23:00:00,36,Fog,No,1192
2025-03-30 00:00:00,35,Clear,Yes,250
2025-03-30 01:00:00,15,Cloudy,No,511
2025-03-30 02:00:00,17,Fog,No,837
2025-03-30 03:00:00,22,Clear,No,760
2025-03-30 04:00:00,35,Rain,No,887
2025-03-30 05:00:00,39,Cloudy,No,960
2025-03-30 06:00:00,35,Rain,No,1189
2025-03-30 07:00:00,26,Cloudy,Yes,1528
2025-03-30 08:00:00,21,Clear,No,2255
2025-03-30 09:00:00,34,Cloudy,No,2390
2025-03-30 10:00:00,16,Clear,No,2443
2025-03-30 11:00:00,36,Rain,No,1488
2025-03-30 12:00:00,26,Clear,No,624
2025-03-30 13:00:00,29,Clear,No,376
2025-03-30 14:00:00,29,Clear,No,743
2025-03-30 15:00:00,35,Cloudy,No,513
2025-03-30 16:00:00,24,Rain,No,1105
2025-03-30 17:00:00,28,Clear,No,2992
2025-03-30 18:00:00,25,Rain,No,3452
2025-03-30 19:00:00,39,Cloudy,No,2716
2025-03-30 20:00:00,25,Clear,No,2969
2025-03-30 21:00:00,35,Clear,No,498
2025-03-30 22:00:00,34,Fog,No,1095
2025-03-30 23:00:00,22,Clear,No,796
2025-03-31 00:00:00,38,Rain,No,1537
2025-03-31 01:00:00,21,Clear,No,1081
2025-03-31 02:00:00,22,Cloudy,No,1116
2025-03-31 03:00:00,23,Rain,No,1611
2025-03-31 04:00:00,24,Fog,No,1503
2025-03-31 05:00:00,40,Clear,No,1102
2025-03-31 06:00:00,39,Rain,No,1653
2025-03-31 07:00:00,37,Rain,No,3530
2025-03-31 08:00:00,15,Rain,No,3369
2025-03-31 09:00:00,27,Fog,No,3064
2025-03-31 10:00:00,26,Clear,No,2768
2025-03-31 11:00:00,18,Clear,No,789
2025-03-31 12:00:00,18,Cloudy,No,1121
2025-03-31 13:00:00,39,Rain,No,1597
2025-03-31 14:00:00,24,Cloudy,No,779
2025-03-31 15:00:00,40,Clear,No,1010
2025-03-31 16:00:00,34,Cloudy,No,1027
2025-03-31 17:00:00,36,Rain,No,3731
2025-03-31 18:00:00,39,Rain,No,3906
2025-03-31 19:00:00,22,Clear,No,3286
2025-03-31 20:00:00,23,Rain,No,3628
2025-03-31 21:00:00,30,Clear,No,1248
2025-03-31 22:00:00,19,Rain,No,1325
2025-03-31 23:00:00,32,Cloudy,No,1152
2025-04-01 00:00:00,40,Clear,No,1070
2025-04-01 01:00:00,40,Clear,No,1390
2025-04-01 02:00:00,21,Cloudy,No,985
2025-04-01 03:00:00,27,Rain,No,1732
2025-04-01 04:00:00,35,Cloudy,No,1131
2025-04-01 05:00:00,28,Clear,Yes,250
2025-04-01 06:00:00,27,Fog,No,1182
2025-04-01 07:00:00,20,Rain,No,3407
2025-04-01 08:00:00,27,Clear,No,2624
2025-04-01 09:00:00,35,Clear,No,2950
2025-04-01 10:00:00,28,Clear,No,2687
2025-04-01 11:00:00,20,Clear,No,879
2025-04-01 12:00:00,31,Rain,Yes,597
2025-04-01 13:00:00,28,Rain,No,1348
2025-04-01 14:00:00,17,Cloudy,No,1183
2025-04-01 15:00:00,18,Clear,No,981
2025-04-01 16:00:00,20,Cloudy,No,862
2025-04-01 17:00:00,33,Clear,No,3167
2025-04-01 18:00:00,33,Clear,No,3171
2025-04-01 19:00:00,19,Rain,No,3742
2025-04-01 20:00:00,18,Rain,No,3490
2025-04-01 21:00:00,38,Clear,No,1292
2025-04-01 22:00:00,31,Clear,No,1011
2025-04-01 23:00:00,40,Clear,No,1197
2025-04-02 00:00:00,35,Clear,No,1199
2025-04-02 01:00:00,27,Clear,No,1058
2025-04-02 02:00:00,23,Rain,No,1259
2025-04-02 03:00:00,20,Cloudy,No,1094
2025-04-02 04:00:00,25,Rain,No,1739
2025-04-02 05:00:00,26,Clear,No,856
2025-04-02 06:00:00,15,Clear,No,1028
2025-04-02 07:00:00,35,Rain,No,3445
2025-04-02 08:00:00,36,Rain,No,3147
2025-04-02 09:00:00,20,Cloudy,No,2695
2025-04-02 10:00:00,18,Clear,Yes,1938
2025-04-02 11:00:00,32,Clear,No,1219
2025-04-02 12:00:00,29,Clear,No,919
2025-04-02 13:00:00,21,Cloudy,Yes,250
2025-04-02 14:00:00,26,Cloudy,No,1220
2025-04-02 15:00:00,34,Clear,No,994
2025-04-02 16:00:00,39,Cloudy,Yes,441
2025-04-02 17:00:00,30,Cloudy,No,2975
2025-04-02 18:00:00,18,Rain,No,3795
2025-04-02 19:00:00,18,Clear,No,3044
2025-04-02 20:00:00,17,Rain,No,3626
2025-04-02 21:00:00,26,Clear,No,1140
2025-04-02 22:00:00,35,Clear,No,831
2025-04-02 23:00:00,30,Clear,No,1182
2025-04-03 00:00:00,39,Cloudy,No,1334
2025-04-03 01:00:00,34,Cloudy,No,940
2025-04-03 02:00:00,22,Cloudy,Yes,483
2025-04-03 03:00:00,29,Cloudy,No,1159
2025-04-03 04:00:00,28,Clear,No,1008
2025-04-03 05:00:00,26,Clear,No,934
2025-04-03 06:00:00,33,Cloudy,No,780
2025-04-03 07:00:00,36,Clear,No,2736
2025-04-03 08:00:00,40,Clear,No,3082
2025-04-03 09:00:00,33,Clear,No,2879
2025-04-03 10:00:00,40,Clear,No,3013
2025-04-03 11:00:00,15,Cloudy,No,884
2025-04-03 12:00:00,27,Fog,Yes,523
2025-04-03 13:00:00,20,Cloudy,No,856
2025-04-03 14:00:00,19,Clear,No,1061
2025-04-03 15:00:00,37,Cloudy,Yes,286
2025-04-03 16:00:00,24,Fog,No,1359
2025-04-03 17:00:00,26,Clear,No,3209
2025-04-03 18:00:00,21,Clear,No,2979
2025-04-03 19:00:00,17,Clear,No,3276
2025-04-03 20:00:00,30,Rain,No,3909
2025-04-03 21:00:00,36,Rain,No,1523
2025-04-03 22:00:00,30,Clear,No,1182
2025-04-03 23:00:00,16,Rain,No,1381
2025-04-04 00:00:00,32,Clear,No,999
2025-04-04 01:00:00,32,Cloudy,No,1181
2025-04-04 02:00:00,30,Clear,No,794
2025-04-04 03:00:00,39,Clear,No,1164
2025-04-04 04:00:00,32,Rain,No,1663
2025-04-04 05:00:00,32,Rain,No,1591
2025-04-04 06:00:00,30,Cloudy,No,1027
2025-04-04 07:00:00,29,Cloudy,No,2840
2025-04-04 08:00:00,25,Clear,No,2773
2025-04-04 09:00:00,16,Rain,No,3002
2025-04-04 10:00:00,31,Clear,No,2614
2025-04-04 11:00:00,38,Clear,No,1050
2025-04-04 12:00:00,19,Cloudy,No,1105
2025-04-04 13:00:00,38,Fog,No,1653
2025-04-04 14:00:00,29,Rain,No,1743
2025-04-04 15:00:00,38,Cloudy,No,984
2025-04-04 16:00:00,25,Cloudy,No,964
2025-04-04 17:00:00,34,Cloudy,No,3200
2025-04-04 18:00:00,38,Clear,No,3317
2025-04-04 19:00:00,16,Fog,No,3365
2025-04-04 20:00:00,16,Clear,No,3123
2025-04-04 21:00:00,17,Cloudy,No,1139
2025-04-04 22:00:00,16,Cloudy,No,859
2025-04-04 23:00:00,40,Clear,No,1066
2025-04-05 00:00:00,35,Clear,No,359
2025-04-05 01:00:00,40,Clear,No,617
2025-04-05 02:00:00,16,Clear,No,726
2025-04-05 03:00:00,16,Cloudy,No,564
2025-04-05 04:00:00,27,Rain,No,952
2025-04-05 05:00:00,27,Cloudy,No,817
2025-04-05 06:00:00,17,Cloudy,No,633
2025-04-05 07:00:00,26,Cloudy,No,2453
2025-04-05 08:00:00,38,Rain,No,2817
2025-04-05 09:00:00,21,Cloudy,No,2441
2025-04-05 10:00:00,32,Clear,No,2162
2025-04-05 11:00:00,39,Rain,No,1370
2025-04-05 12:00:00,22,Fog,No,1111
2025-04-05 13:00:00,16,Clear,No,538
2025-04-05 14:00:00,24,Cloudy,No,563
2025-04-05 15:00:00,39,Clear,Yes,250
2025-04-05 16:00:00,26,Cloudy,No,769
2025-04-05 17:00:00,32,Clear,No,2975
2025-04-05 18:00:00,40,Clear,No,2759
2025-04-05 19:00:00,25,Clear,No,2660
2025-04-05 20:00:00,20,Clear,No,2727
2025-04-05 21:00:00,15,Cloudy,No,381
2025-04-05 22:00:00,20,Clear,No,570
2025-04-05 23:00:00,36,Clear,No,630
2025-04-06 00:00:00,30,Cloudy,No,666
2025-04-06 01:00:00,36,Rain,No,1489
2025-04-06 02:00:00,15,Cloudy,No,501
2025-04-06 03:00:00,17,Cloudy,No,540
2025-04-06 04:00:00,38,Cloudy,No,868
2025-04-06 05:00:00,32,Clear,No,764
2025-04-06 06:00:00,19,Clear,No,487
2025-04-06 07:00:00,18,Rain,No,3018
2025-04-06 08:00:00,25,Clear,No,2111
2025-04-06 09:00:00,38,Clear,No,2411
2025-04-06 10:00:00,30,Rain,No,2731
2025-04-06 11:00:00,33,Clear,No,768
2025-04-06 12:00:00,23,Cloudy,No,617
2025-04-06 13:00:00,35,Fog,No,932
2025-04-06 14:00:00,25,Clear,No,652
2025-04-06 15:00:00,22,Clear,No,393
2025-04-06 16:00:00,34,Rain,No,1252
2025-04-06 17:00:00,36,Cloudy,No,2840
2025-04-06 18:00:00,32,Rain,No,3202
2025-04-06 19:00:00,26,Rain,No,3130
2025-04-06 20:00:00,40,Clear,No,2751
2025-04-06 21:00:00,34,Cloudy,No,716
2025-04-06 22:00:00,22,Clear,Yes,250
2025-04-06 23:00:00,36,Fog,No,1030
2025-04-07 00:00:00,31,Cloudy,No,1042
2025-04-07 01:00:00,25,Cloudy,No,917
2025-04-07 02:00:00,37,Cloudy,No,1283
2025-04-07 03:00:00,26,Clear,No,787
2025-04-07 04:00:00,22,Rain,No,1394
2025-04-07 05:00:00,33,Rain,No,1565
2025-04-07 06:00:00,20,Clear,No,1234
2025-04-07 07:00:00,33,Rain,No,3438
2025-04-07 08:00:00,26,Cloudy,No,2825
2025-04-07 09:00:00,35,Cloudy,No,2464
2025-04-07 10:00:00,19,Cloudy,No,2894
2025-04-07 11:00:00,15,Clear,No,1171
2025-04-07 12:00:00,19,Clear,No,1023
2025-04-07 13:00:00,30,Clear,No,807
2025-04-07 14:00:00,17,Clear,No,974
2025-04-07 15:00:00,21,Clear,No,1074
2025-04-07 16:00:00,18,Clear,No,1001
2025-04-07 17:00:00,34,Rain,No,3629
2025-04-07 18:00:00,25,Clear,No,3033
2025-04-07 19:00:00,15,Clear,No,3298
2025-04-07 20:00:00,38,Clear,No,3296
2025-04-07 21:00:00,27,Cloudy,No,948
2025-04-07 22:00:00,30,Clear,Yes,549
2025-04-07 23:00:00,29,Cloudy,No,1129
2025-04-08 00:00:00,36,Cloudy,No,1032
2025-04-08 01:00:00,35,Cloudy,No,893
2025-04-08 02:00:00,17,Cloudy,No,1108
2025-04-08 03:00:00,29,Cloudy,No,966
2025-04-08 04:00:00,37,Cloudy,No,1187
2025-04-08 05:00:00,37,Rain,No,1498
2025-04-08 06:00:00,38,Clear,No,1394
2025-04-08 07:00:00,18,Clear,No,2502
2025-04-08 08:00:00,35,Clear,No,2697
2025-04-08 09:00:00,26,Clear,No,2556
2025-04-08 10:00:00,35,Cloudy,No,2676
2025-04-08 11:00:00,34,Clear,No,927
2025-04-08 12:00:00,26,Rain,No,1431
2025-04-08 13:00:00,24,Rain,No,1711
2025-04-08 14:00:00,36,Clear,Yes,361
2025-04-08 15:00:00,40,Cloudy,No,1131
2025-04-08 16:00:00,24,Cloudy,Yes,300
2025-04-08 17:00:00,17,Rain,No,3520
2025-04-08 18:00:00,36,Clear,No,3267
2025-04-08 19:00:00,27,Rain,No,3897
2025-04-08 20:00:00,33,Clear,No,2962
2025-04-08 21:00:00,21,Clear,No,973
2025-04-08 22:00:00,18,Clear,No,1189
2025-04-08 23:00:00,35,Cloudy,Yes,293
2025-04-09 00:00:00,32,Clear,No,923
2025-04-09 01:00:00,20,Cloudy,No,981
2025-04-09 02:00:00,34,Clear,No,768
2025-04-09 03:00:00,29,Clear,No,800
2025-04-09 04:00:00,40,Clear,No,1075
2025-04-09 05:00:00,28,Clear,No,975
2025-04-09 06:00:00,19,Clear,No,1241
2025-04-09 07:00:00,32,Rain,No,3283
